id,puzzle,difficulty
26,..1467.8....9.2.7...451.............2.97...5...7..932...........162.....35...64.7,2.5
27,.4............5.94.1.7..5.3...4.2.7...2..1...75.......9..6.4.....3.2.76.2.....9..,1.5
28,6..2.....8.......6......524...1.......47.9.62.....29.8..587..9...6..1...1.3.....7,2.7
29,6...8..94...379..6....1.3..87.42...........5....9..6..4......7..3..6....78...1...,0
30,31...8.2........7..2.16.43.....7.......4....2.89.....3...29..8..65......4.......5,1.9
31,.45..3..18.3.....9.7..2.........8.2552.1....8...6.......6...14..5....8..4.....9.6,0
32,1...8.6.......517.5....4....67..8..1.9.6....5...4..8.........3...9321...8...7....,0
33,..19.2.6.....4....93.6......7..2...8..947....4......391.6....4..57.8..........3..,2.7
34,..8..1.5..6....4..4..32........1....926......7..29..6........798..5....26.5.....3,4.3
35,.97.....16..........57.2.......9.4.39615..7..3............1........3..5..12.....4,3.2
36,....14..........615.92....472.....35..4.......8..6.4.2.4....79...3.4.......3.7...,0
37,..7......5...3.....38.7.65....16.27..2.........5..8.9...3...78..1.9..4..6.......3,0
38,....5...2....6.4...863..........426..73..2.4.9........8...7.1...521.....4.....85.,0
39,....5.714.7.6....9..5.....6..64..2...9........2....95...1.28.....9.....5...71..4.,0
40,8....6....9.....43.2....8...4.8....195..1..741.6..3.9....5....6..4.3.1........73.,0
41,...9.1.....2.874.1..4..67..5....2...........8..81.5..674....8....5.....29...7..6.,0
42,4...1.5.......5.8..6..473.......4.13..2.3..........9...49....6...17....82.7.9....,0
43,......4..6.58.......7.32....1.5......934...1.4......9.9..7..6...3..56..2...3.48..,2.7
44,6..3......42..1..9.1....4.3....1.2..1.7839.....8........6..7..........4..8...2..1,1.5
45,.........83....96.....62....7......19...3.6....421........98.4.59.1....36.......7,0
46,.7.3..5..2....7.1.3...94......6......2....87.7...3......5.4.......5.9.2.9.....1.8,2.8
47,..638...5..........7.1......5.6...28.....8...1.2.5..6...9..35.......4.1...3812.4.,1.3
48,....5...74...8..2....7.1.3.684...........43....2....9.26...9.4..9..7....3......8.,3.1
49,7......9..8....4....2.....61..5.......7.31..5.4..9..6.........89..4683...1...2...,3
50,..1.....7...582........4.3.7......42.5......3.64..9.8.4..9..81...8..5..........75,3.1
51,...4.8.3...2......1.........23.....7...6...4...8..4..5.7.5....6..6.7.49..8..9..72,1.5
52,..6.....41....68....84..59....9....7....1.43571...86...9...2....6........41.....8,1
53,468......3...9..1......23.....8..4.59..17......6.25......9.1.5.8.....9..5.3.....7,0
54,.......3965.9.8..1...3..6....68........4...964...79...2.......3.48...5......5.92.,1.8
55,......785...3.1...26......9.1..8..7.....97....47...36............3.1.6.2.7.9.....,0
56,413..52.....1.....6..9............26.54..3...8....9.......4...8..57..4....7...59.,3
57,..9.3.2..4.....18...1.24..793...6.....64..3.1......4.....2......5......92..85....,2.1
58,19.....6..26..5......7....53...4.5..8.............729.....84..7....926..28.......,1.2
59,....54.........5.95..72...6978......24...........12....2.1...38.....97...3.28..1.,2.3
60,.1.....798......6.....6.4.....97.5..7..8.......25....61.4..3.....6......3....82..,0
61,...........2..4..7..4...86..7...5..9.9.7.....4......13....379......625.4.68......,0
62,3..14..8..1....2.3..7....9..95..71.....6.....28..5..3676.8.........2........76...,0
63,.6...1..8.3...5..272..........3...5.2..5..13.........73...7.8....89..62.....4...1,0
64,3...49...79...38..6.8.....115.9...........9.....1...385.2....8..8...4......7.25..,0
65,1....4...52.7.......4.52..82.593...4..95....1.......9.6..48.7...3.....1...1....86,3.6
66,15..........5.8.......42.585...3..2...9.....47..8..6.927..6..1.9.......5....2.7..,0
67,.42.5..1.....6..2..7..9.5...158.........73..848....1..3..4.96.........9...6......,0
68,4...57....7.91........8..3.......1.2851.7...9..6......6.7..8.4...8..1.........3..,3.1
69,69..1...43.48..7..7....3...8.........53..9......3.791.....5...........32.1....67.,1.1
70,.....3..489.........5.2.7.6.3..........7562.9....1.6......61.4.....9...54..2..1..,0
71,8..7.9...5...3...8.2..5....6.......5.8.9.67...37......9....4.7....615.........6.1,1.9
72,...4.18.3.9.7...5....8..6....5..3...2.....1...8.2...49..3.........94...6..4..2...,3.3
73,.4...26.....69...7..5..42..47.8.9..11.2.......5...1...3...........2.68..5.7..3..9,3
74,6.14..9..........5.........1.53.94.77.86..2....4..........27.5...7..4..8.3.....1.,0
75,...5.4..1....31..8.1..7..6.1.7........32.74...2........9241.......7.9..3..6..3.9.,1.8
76,......5....3.8...6...67.421......23...9.62..57..31..98.....9.4..5..2.....7......2,1.6
77,..2.6...8..8.....7...7...5.4..2.7..9.....5....9...14.3..5...2.6..35..7.....9.....,0
78,..3......7..54......6.71.3..9..5..6.......79.2.8..4.5.1.....2.......23..65.......,2.4
79,...6....3..25.....6...8......1.4.........7.6.2.....91753....7...2..6...5...4.13..,0
80,........9..7.4....5....3...3....94..4...1.........8397.8.12.56......6.41..5...8..,1.2
81,..4...75..........2...7.9.4.91...57..2.........854..6....851....8.2....7.6.....1.,1.8
82,....2.7.64.9....1.....38...3.8..7..1.4...2.....29....5.....4..923.......7.1.....3,0
83,6...1.29.4....7..32....5...1.....5.9..2......9...84.37......61....56......3......,0
84,......3....9..35..18...7.....4....58........76..4.1.......7...3.2......9..723.86.,1
85,.4.68.1....59...2..9......48..3...163...1.2...2....83..5....7......5..4...7..4...,2.2
86,21..6...4.7.........84..6..9.......1.........8..9.652.63.21.4.5....35.........8..,0
87,2....94......8.....5.2......81.........6..59...914..2.42.....157.8..6..49.......6,0
88,4....1..3.8..5...2.3.9.7..6..9...1....72.98..8......5.......6...245.........1..9.,3.1
89,..12...4..2.......6...3.9.738..5....9....4.63...8.......3.9...5............72.1..,0
90,8.6..3.....4....911...2..6......6...2.....5.....7584.6...9....3.....4.....8.6..1.,2.7
91,.95............4.187...5.......2.......9..34.3..1.8.........1864....79...5..6..2.,0
92,.....73...4...1.67..8.2.....3..1...962..7.4...14....3..6............3......5..8.6,0
93,..2............4.847.86..2..476......6..8..7...34...521........9....134.....2....,3
94,4....76...63..1.7..1......2.....5.8973.94...5......3.78.4.32...15....8..........1,0
95,....3...8..1......2869..........3.......2..1.5.7..9.32...2...4..4.3.7.6.6.8...1..,1.6
96,..261..5..4....3....8..3.2....7....1..6...8.2.34..8...6...75....25......8..1.....,0
97,....5..89..473.6.2...4.2..52.......4.5..4.....1...85.37.........6..7..9.1.2......,0
98,.8..3..9...9..8..72...5.........395....84.....3.....683..48...184..7......16.9...,1.5
99,...3......6...7....7...853..4.2....8..65...72.5..3......2......4.......61....59..,0
100,.8..7.5...9.8............4.5....6.9.2..9.....4.....7.11....8......1..3...2.537..9,2.1
101,.....7......245.3.24.....1..2.1...85.....8....5.7...9.6.5..2........46.1..4.....7,0
102,...826....9........349...6...2....35...7....8......7.14...58.1...6..3....1...9...,0
103,3.15...2..9.8..........7.9.1..2...3..62....87....15.6..3.....5.6....3...8.4..9...,0
104,8..3......5..16..262..4...8.4...7.5......28.....6..92.3.....6......5.7.9.9.......,0
105,4..2.....3.1.4...6...5....7..2.5.18....1.......7..2.39.4..7..1.2.9....7......3...,0
106,85......9..1..4........7.354....8....8......1...3..4..1.9.5.3.86.84...2..2.......,0
107,.8.9.....4.....2..1..327......5..63...7...1.8.5....72...8.6...13...19....7..34...,0
108,.......5..9...13....1.5.7247.69.84.......7...4..1....65....29....27.4....8.......,2.2
109,....85.9.7..4......5..3.2...2...8.6.3..61...5..9.4.7.86341.........7.........6...,1.9
110,.94....3.1......96.2.....58.534.2......3.9..5..........8..6.....1.7..68..3...5.19,3.4
111,3...6.....957....278.2....1..69...7..3..15.8...1.....5...3.2.6..5......7...1.....,1
112,.254...3..7...9.51......7...1..2........6.4.5..8........67.1....5....182..9.5....,2.6
113,.7.1.....6.....91..8..547.....6.7...........29.3..8.4.5.7..6...2............15.8.,2.2
114,.7....53.......91....5.1.64.5.....4218.43..........3....41.8......62..9.3...9....,1.8
115,.....6....72.8..5..1...2..4..76.8..5..9.1.63..4....1.7........68..9.5.........2..,0
116,.9..8.5.28..1..7..2.............49..5.......81.3......65.3....7...76.14...4..2...,0
117,8.....3.....8...7.....6..15.2...1.4...8....593.52.91....43...62.....5......9..4..,1.3
118,...1...8..4.....6..5.67....9.5...6.....9..53...6..3.184.1...7.....23..5..6.......,0
119,...........6.3...4..8..5.3.2....85..............5.76.....71..4.12...9.8.3...5..2.,0
120,2835.........49.....4...65...6......5....1.....8...9.4...9357..1.7..6....3.....8.,0
121,....3..7.62.8......5..462...41....96..6.....29..3....57..6..9....2.5..3.4........,0
122,..3.......6.413......7..1.4....9...2.1......6.7.14.8..9..38..57..5....2.4........,1.3
123,..2.5.76......1...5......4...8.9.3....6..8....1.2......53....2....92..71...6..4..,3.2
124,..6......5.....278...7..6.....253....3....1.....8.674.8.4..9....5...2.6.7.23..9..,1.2
125,.8..1....6..2..9.75...9...64..5.32....2.......1...2...79.3...68........2...6..45.,0
126,.......2..78..16..3.1...8....41.9..6...42.3.5..............7.1.5.7.......6....4.9,0
127,.94.2.8...5........1...52......83..2..1...46..65....7...2..1.......5.7...86.4.1..,4.1
128,....98..4.......6....74.83.5.....7..3..5....6214...5....98.....46.....7.1.3.2....,0
129,6.2..7......13.48.....9.....9...1......7...6.37.5..29..3..1....7..8..9...21....48,1
130,5.......2.71.9..5.6..7..1.8.4....3.6......48....6....74....8...1....98....721..6.,2.2
131,..3....5.4.27..3....76.3.195.1.4..8...4.....17...5..2..1..9...5.........3....8...,2.8
132,.5....621....2...36.1.7.......7..1.8..941.7.......3...26.9......83......7.....2..,0
133,.8....94......3.8.....8.6.5.3..4681..1.2....9....1..7.57.1..3.....4.....2.6......,1.3
134,...5..7.42....4...8....3..67...3..49412.8..........2..1.93............5..5..98...,0
135,......2..6...2..3....6.59...57.9..64.4..7.........2..14.8.3..7......8.....9.1..5.,3.4
136,..4.2.......1..6988.....1...1.3..58..5......4....71...2...3..6..6.....3....85....,0
137,....4..3...62.......16..2..7....56.2..5..81...6.92...3.3...6.2759...........9....,0
138,.9....2.8...6....4.87..4.3...8.1.3...3...79..5...394....4..6......5...298........,0
139,.....4.9.6...73.......1..47.3..4..2.9.........5...6.8..42......3....9..5......76.,0
140,4.81.....6.7....5.....3.........8.......9.52.2.5..147....6..29.....8..451.3......,2.9
141,...75...1..48..2..7.....86....137.96..3..........2..1.4.1..29....5..8..28........,1.3
142,....9..7.254....1.9...6.3.2......5.4...5......71..9..3.....4..616..7........53..1,1.7
143,..4..3..136.1....4....82......8..4.....7..12..7..6..9.5....6...1.6....8....3....9,1.9
144,.....719......8...46......8..2.6.4..........3715...9.........59.395...8.2..1...3.,0
145,.2.7.5.....8.4.2.........5....194..82..........9..3..657....613.34.....91........,0
146,..1.........34..9..368..........7.6.6..1582......6..37298...6.....5......54...32.,0
147,4....86...8........7.3.6.....6.72.8.........912.4....6...9....7.57.......4..1..2.,0
148,...5......8....4......7..61.4.....9.8.9.4.3.5....58.7..9...72.67.42..........1..3,1.6
149,1.9...6..43..718.........32......9.3..5..3.24.......6...8..7......68..1..43......,1.6
150,.9.......26.3..8....52..74.45...7....214.9....7..5....1....2.7.....6..23...73....,0
151,.69..8.3...8....647.....2........38..25.....78...5.4..6..1....3.7.6.3.......8..1.,1.3
152,8.15...4....3...........7...47.....6..5..69...2.9....3........96....145.5..89.2..,2.8
153,.......8....279.4...6..852.9.5...7..2......9..3.4.......3.8.4.6..1..73......1....,3.5
154,....25...7.........3...6.5..9..3.....7...821.8..4....3........19..1..57...859..36,2.9
155,4..5....7.6.........1.74..6...4...7...4.5.1.2..319..5.72..6..9..5...2..1.........,0
156,...1.......28....3..64...2..8.6421....3.........3..8.65...1.7.81.7....6....5.....,2.5
157,.7..3....2.....78....8....3..7..6....94...1.2.6...134...6..82........41..1...5..8,2.4
158,.6.9...57.4.5.6..........8..7..35...3.1.8..9.....7.6......6.....28..71...1......4,0
159,.5..2..94.7....6..9...8....7.1.3...6..389.1.5..5......1....9.8.......92.....4...1,1.2
160,..7.8..34..5..2.....8.1...7...9543...6...8...7..1......5...1..8.....9..22......5.,0
161,.......9.....8.7..345..7........3......72....1.6...8.2...9..2...9..5817...12...6.,0
162,.2.3.......4..8..3....4561..9.8.3...8....27....6........8..62.....9..4...4.....58,1.1
163,.....6425......3..2...71.............1.86...4..5..316...342..79.4..8.....7.......,0
164,2...1....95.6......1...2....82...1..4..5.1.72....6.4..39...7..4...1..79......4.3.,3
165,...5...2.4..27.1.3..5...8..31.....6..........8....7.9...682.5.......6...53......4,0
166,1..5...4.....27.3..9..4..6.4..7...8.....9.7...8......93.581......8934............,0
167,...245..6..3.....9.5.7...8..65.8....3......5.8.......42.4.1...5.3....4.....63.1..,1.6
168,7..5..6...9..73.2.2.5.....89.76..21..........8..9.4.7......294........8......9..7,1.3
169,1....6...6....89....5...8.4.2.9......9...1..65..2...1....68......2....3..7.....5.,0
170,..9.4..8..7.2....9..6....7...5...6.1....7..32..1..8..........2..4.3.1.9.3...9....,1.5
171,.87.2....2...5.4.71............75...31.8..9......9..3..72....935...8......6.....4,2.7
172,........6...9...5835.......6..5.2.3..7...4...89..7..6........9..1.....8....3.8215,0
173,.2.6...1...4..2..61...4...7......32.5.7..3....62.5...1.......8..4.7.8..9....25...,3.6
174,2...59.........8..5....791..6.5.....81...2..33......4...5..16....6.....7...8.5..4,0
175,3....8.57.2..4......1..6..9....13....8...47......9..8.6.8.....3.........1.9..76..,1.5
176,.17.94.3......6.................9...58..1...2.3.4..6....6....1...9.3.7..2....54..,0
177,.......7..3..8....1.7.3.26..9....1.....4..75...4....8...56..3.....97..4..81..2...,1.7
178,.7.3...4....8...9.1...6.....9......2.41..7...5...49.87..6............3.1..4.2386.,2.4
179,..1.67....4....8..568.....9..31.6.......7.92........5.9.......5............458...,3
180,.7.8...354519...7........4...95.4..7.8..3..5..1......8...7.....1........3...6.1..,0
181,...5.7.2..7....9....1...6...3..9.15......82..41.....7........8.....89...6.47.2...,1.2
182,.9...642....2..3..1.6.9.....3.9..7..8......1.4...1..6.5.4......9.....64....7.2...,0
183,..2....98..7.9....9..1....725...93..........51.65..7...3......6.918.5.......1...4,2.8
184,89.......1...27.4..5..6...8.....2...4..7..82.9.......321.....34.....9......1...79,1.5
185,.9......7.....264.7...3.....3.....96..8....5.5..28....8.79....2.5.7..1.....4.....,1.1
186,...1.8....5.3..7....97..15...2....6.........4.63.45..9581..6......51........7....,0
187,9..4.87......9......3..245.7......2...9...3.6..862.5...429.1.6....3.....1........,1.2
188,4.57.2.9..2.........6..5.7..6....1...3.....28..741...9.....1....8.96........3.8..,0
189,6..........21...9.7.3...6...4...8.5..8..1......9..3....2.4...151..8..9.6..7......,0
190,..49..6...9........32..5....8..2...1..5.873.2....3....4........7.....46....6.2..9,1.9
191,9...1.8.4......6.73....8.1.5.8...4....3..6....47.8.59..1..2....4.5..3..1.........,0
192,...3........2....6.....94...7...8..2.6..2...7.12....5...9......8.4..73...376..8.9,1.2
193,.....1..6..3.......9..452..7...9.5.146.....7.....6..2.......4..9.6.1...8..13.....,1.9
194,....5..6.48.7.....5.9.....7....1....6...9..5......793.9.86....4.4..73.....2..4.1.,2.2
195,...3...1653.4.....7..9.8..3..572...1......2..38....9....92.6.3.....3.1.4...1.....,2.8
196,.......4.5..2981....3......378..9.......2........5431.4..6.2..3.......86....7.9..,0
197,.....4.1.89.2.57.....8..6....2.8...6..6.3.....4....5..7....8.......5.....5..71.3.,1.4
198,..78..4.9.....7.3........763.4..59...2.7.9...5......6..315...4.6....4.27...6.....,1.9
199,74....2.....1.....6.3.7...9.24..7...3...827....8....3..56.1....1.......5.9..46...,0
200,.4....6.93.19...4.8....15.............24.5.7...7.961..18.....3..5.21.............,0
201,....8....3..5...497.2..4.1...8...72.....1.......6.9......1...5..5.7....489......1,1.5
202,4..........9.63..2.8......9....9..2.253..7.6....3.................84.1...76...3..,0
203,.9..1..........5...68..53.....34...96.4...........7.81..3..9...17.4.....92...1..7,2.1
204,.58...7..4.3.51......9.3.........6....4..98.......6..5......97..61..7..8.8.14..5.,0
205,784..6..2..9..5......7..9...1.4..6...7..1.29.....63.47..51.7..8.4.......8........,0
206,4.5...79...937..8.7....2.....145.9...7.9.............15......2.....3...6..3.8...4,0
207,53...76........94...463............18.7.6.......3....22.87....6..54.2....7......5,0
208,.6...4....29....1.8....3.923..7.5..4..6....7.2......599............26....7.4....1,0
209,.....54.8.5..2....6......93...4......8..6.9..79.5.8...8.......6..4.3.....6....27.,0
210,.6.2...7.3..4.6.9.9........689..54.......2..9..5..8..72....4..87.....3.5....3....,3.4
211,..7....4..4....5.1.6.5.2..3..92......1.63..87..5.7.....36...........6......9.7.2.,0
212,..48.9...2......54.7..4......7.3..82.3.7...968...2.....5....6.......6...4.82.79..,2.4
213,.9..8..1...5...2..8.1.9..7..8..35...4....7.....7....82......6.....12..3.7.....9.4,0
214,..87......6.13.8..1.......7..6...3...4.37.19........2......84.5...46...2.7.......,1
215,8...7..6......31.......9.74..2.1.7.8.36...45.5........9..7......6........1.952.87,2.2
216,....4....39....1.5.......69.64....9..2....7......6...86...8...3.859.2.1.9..4.....,0
217,.1.98......8.....7.....3.2.......97..34.68...1.6......8....14.....2....3....9.5..,2.4
218,..61.9........79........8..8..3..64.....5........2..813.5.......1....27.79.8.2.3.,1.3
219,...2..4....3.8...1.1...57......2..7..9.......8..67.2.3.3......9....4..8...4816...,1.2
220,.5...2.67.1.7.....9...5..3..9...5...3.7..6.....619...4.....4..6..5...4.1...2.1...,0
221,3...182.....2......2..7.153...5.7.6...7.2......543....41.........9..57....8.....4,2.7
222,358........9....5.......7.1.......92...6..5.4...7.5..629...71..78...6.2...3..1...,0
223,...2.67..........9...93.....7..5.8.4..4.61..2...4......3..27.1...9.8.5..7....9.3.,0
224,5....4......2.....4..5...67.538..7....94.68...6.............3..17..2.5..9......1.,0
225,4......7..6......5.3..95.4.6..7.2..1....6...3..1.........9....6.5621.93.7....3.5.,4.2
226,.9......82...9...1..4.1.23.5....26.3..6..7....714........26.8.4........6..3......,0
227,.....5.....76...4.95......1.96.........95......4...3.2.73....2.8.....1...15.847..,2.7
228,....8....2.......5...59.187.529..7...47....5......6..3.73....4.....6.8.1..917....,0
229,...5.1.62..2....194............1..7313........2.9.45..7..2..........6.3...94....7,1
230,6..12.....3.8.7.....2.3...9.8....79.9.5...2.4.6...1..3..6.........4.....3...15.86,0
231,.1794.......3.5..9.9....2....68...3..7.4.6.5...9.....7.3.....78..1......4.8....6.,0
232,9.....1......65..8.7..8.......5..3471......2.....48.5.23...9.....9.72.6.6......1.,2.3
233,.5..4....8.9..5....719....29.6......348...6.........2.....3..8.6...2.7....2.9..63,0
234,3..5...9...5.4873.1.7........83.6.4......41.........2.......5.9...4...8..3..714..,0
235,.12...59...7..5.4..3......7.56.3.......7...5....5.61..2.....8..9..2.7..3...39..7.,1.8
236,......7....358..2..47....5.1...2..69.....8.....4..9..76.....3.82.5.......3.....75,0
237,.3...6.8.8..5.........73.45......8.93..2.....2.4.8.3.79..........5.2...64219.....,3.3
238,.349....6......9.3.....5...6.3...7.85...863.......2..........2......8..1795......,1.5
239,.....81.56.4.....87..2....39.8.37....4.6....2.6..........32..6....41.2.......6...,0
240,..3.67.......2..6.46....57.519...........57.2.7.9..1....1..93.5.....3.....71...26,2
241,..1....3.825.9..7...9.....8.9..17..5.....4......3.5...2..47.1..6......4...7....8.,0
242,5....1.8.............2..63.......5.6.4...8.9.6.27.......7.3..5...3..28..8......69,1.1
243,1.53...9..6..8.1.....4..8.2........73.495...17.....4...3......8...1.....65.......,0
244,..68......9.......45...71.....6.54...42....1...1.9.3.8...3.............51.4...962,2.7
245,73..4.5....4...........2..6.416....9..7.......2.9..81...8............38.1..3.92..,2
246,8..9.7..14.9...7..6.1.......5.1..6.9...4.8.3.....3......3..694.16....2...........,1.5
247,..3...8.5.64.........5...2....7.3.4...2.5...1.49..2..7...29..1...1.........4...72,1.6
248,...........1.3..4.7..9.4.8..8...5.1....7..4..1...4835265.381....3.....7.....2....,1.5
249,.......211..9.5.3..36....7.8.5..9......7......4.......9.85.6.....7.384..4......5.,2.3
250,1.....94...7.......8..72.5.7...9...1......2.8.....34.69...35......1.....67..4....,3.8
251,......6.8.6.4.1.57.........9...5..6.........2.76.2.4....256....7..........478...9,0
252,3..2.......5....49...7.6.5.18......67.4..3.98.5....2.......4.....6....8...7.3.4..,2.1
253,.35.6.....1..394.....7.5..87..4....9.98....64..1....2.......68..6.1.....5.4.....3,3.4
254,1..4...3.3....52..........9...684...9..1....8.......15.1...9..3..8..7...24...8...,0
255,7.3..94..51........895.6..1....6.7..3..75...9...4......34......1..9..83......49.5,1.4
256,.5.2...6...7..........4681....4213..8...7.2...1.8....6.2.......6..5....254.......,0
257,...47..358.9.2....7...3.....2...8....5.7..2.4..1......1....3492.........29......1,1.8
258,..1.3.7.8.5...7......5...3.4..7...82.....1..6...86...3..4..59............93....61,2.7
259,...2....4....68.5......3..6..375...28.....94..7........8...2.3.....7..1...41.9...,1
260,...5....27..2..18....8.....1.9...7.6.63....2....6..3...8..1..7..4.3.......6...4..,0
261,....8...63..4.2.8.4.291.3...9......1......7..72...18....5..9........36.8.....8.7.,2.9
262,.....3.682.......1..35..2.91..28...............89.7.36.82......9....6....1..5..97,0
263,.8..5.9.6......5..3.6.....4...194........2.7..195...2.43.7.5......9...5...23.....,0
264,.1.3...2.2.3164.......7.......71..9....293.5.73.6.......1.....8..8.2..4.67....2..,3.6
265,.3.2......7.5.32....1...58....4..3677.4...1...2.........5637........19.6.........,0
266,....2.4.52.......7..46..3.......5.9.8...61.729.2........7....1.1............4.6..,0
267,7...8.......5..9....16.....5..17....6.9.......3..4..1.96...3..7..4.....8..2....63,0
268,...9.2.6...4.3.5....36.7..2.4...5..81.....23.....9.....683..9......86...7.......3,2.1
269,.2.....5.....6......654..7.2.9......6.3....4...57.4....1......5..2.31..9..7.2...6,0
270,3..8.5.....421...57..4.........4..1.1..3..4.9.3...8.5.........6....7...42.....8..,1.6
271,......96..1...27..7.......3...7....48...2......1...68.68.9.1......83..2.....6.5..,0
272,.8.461.7...9..5...36...7........61.792.7.......8........3.9...4......3....6....12,0
273,..7.8.5...2.3.5.4..........9..2.7.8.....4.7........2512.....6.....47.8...6...1.34,1.4
274,.4......32...7..9.7....6.8.....25...67.4.8..9......7..9..86.53...45.......6..9...,1
275,3......2....5.6...81..2.6..1....2.....96...3......5798.3.1.......6....4.5...8.9..,0
276,...4.18....98.6.5...1.7....85....6...3.6.......6.8...729.....3........4.478.....9,1.2
277,3............6..9317.8....4........6.9.1.458.2..68.9......35...4.8......7...1...9,1.5
278,7....9..2..16...57.24...8.....1...2...3..41..2.....4.8..2.37.....9.....5.8.......,2.8
279,...1..7...91..78.....956...4.8.....92..5..6.4.....1.2..4...5......29...69......8.,4
280,1.8....7......3..642.......7..6......6.7...4...4.5..9..7..8.2..2..1.....8..2....9,0
281,..3...27..1..8...6.........6..7....1.3..4..8..8....725.61...5..5.9.....4.....2...,1.7
282,982.4.7.6....3.......8...5.5.....4....8....61...2...7....46......9..7..42.....8..,3.2
283,...4....3...5...7...7.69.....8.........294..8354.81..6.7...........48..9...32.4..,0
284,5.76.1..8..8..........9.5...7....2...1.7...893......7529......3...4..95.4...3...6,0
285,3..2.1.......3.5...175..9......18.9...9...6..4...7....8......41........67.2.6..8.,1.8
286,..8...1....4..17...6....9.25............1..89....275...21.6.3..84.2.3.7..........,4.3
287,.......7.8..3..1...36....2...3.6........24..11487..9...1..5....2.5......9...8.7..,1
288,..7.......2..9.....98.4..1...9..548.4..7...31...3....67..5...48..6.......1.....6.,0
289,..3...25..6.....8.....4..79....2....1.5....2..3..6.8.17.4..6.9..9.4.5...8...3....,2.6
290,.315......2....4......6......9.2.6.....1.4.9...57....434...7..5..7...1...5.4....9,1.5
291,6.4..2.....541..9...3.....8.8.9...6..6.8..45...7...........31..........3...5.9...,0
292,....16.3.84.........5.23.4.21.7....6.........58....17..2..5.3..7.6....8.......6..,1.4
293,..183.....4..5......692.8.....5.....31.....72.7.6..4.57......3..6..8.......7....6,0
294,2.5.....3.....48..3...8...64..9....2.1...3.48.......3..9.......16859.......7..1..,0
295,.9.6.....7.1.2....5....34.7.....5.1824.....6..5.3...2...7.3.5...1...7..2...9.....,0
296,..2..4..8.69.7.41..1....5.21...4.......9.7...4.85..96.....93.....1....89.....6...,1.1
297,...8.1....21...6..5...97...7.4..65...8...4.7.....5.28........4..1....8..4.95.....,0
298,........7..4...956...5..2.3....62...3...1..4..6....1..89..2.3..5..3.6....3......9,1.3
299,.......576...98.....9...2......7...4.8...9....4..21.9.......1....17.5..6..32...4.,0
300,......2..384.6..........8.4.15.....3.....9...7....6.184....7...6...829....9.3....,0
301,.2.....9...1..7.5....3.9.4...4.8....7..512..9..3...8...6....5.2.39.61............,1.1
302,.7.4.....5......4.....96.....5.4..18..912....4....9....2..6.8......87.9..8.....71,0
303,192.8...3..7.....53.............43...8....91.7...9......3...6.78..2......2...5.8.,2.5
304,861....2.....4..8..2...5...2....475....7....2..38...611.6..2.....7.......3...1...,1.1
305,....4....23..8...5..5.9.1........7..7.....2869......5...2..6..8.4.2...1.6....53..,3.6
306,.3.8......96..534...4...92824..67....6...1.......2.1.....9..85......643..5.......,1
307,...1.6.....4..9.52....3......7...1...1..5..8...9..3..4841.6....6.........3...89..,1.3
308,839..2.......3......4....866..7.41.9....1.....9.....2........4571.3......4....9..,0
